PDB code 1,VDWAALS 1,EEL 1,EGB 1,ESURF 1,GGAS 1,GSOLV 1,TOTAL 1,PDB code 2,VDWAALS 2,EEL 2,EGB 2,ESURF 2,GGAS 2,GSOLV 2,TOTAL 2
1zzi,-124.32,-1081.08,1111.28,-15.2,-1205.4,1096.08,-109.32,5ytv,-45.47,-179.99,205.21,-5.59,-225.46,199.61,-25.84
1zzi,-124.32,-1081.08,1111.28,-15.2,-1205.4,1096.08,-109.32,1rkj,-119.28,-801.67,834.16,-15.17,-920.95,818.99,-101.96
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,4him,-114.69,-645.74,676.69,-13.7,-760.43,663.0,-97.43
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,1u63,-279.25,-34181.81,34208.24,-41.36,-34461.07,34166.88,-294.19
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,2kh9,-49.13,-508.76,534.32,-5.94,-557.89,528.38,-29.51
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,1wwe,-89.9,-1356.54,1369.99,-11.95,-1446.44,1358.04,-88.4
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,1osb,-563.32,-11193.39,11154.77,-72.18,-11756.71,11082.59,-674.11
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,5yts,-57.48,-136.57,171.71,-7.0,-194.05,164.71,-29.34
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,5wzk,-176.42,735.87,-706.76,-21.41,559.45,-728.16,-168.71
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,1je8,-309.02,-25367.65,25386.51,-44.66,-25676.67,25341.85,-334.82
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,4hik,-107.19,-610.01,637.28,-12.58,-717.2,624.71,-92.49
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,5ytx,-62.74,-206.72,236.49,-7.07,-269.47,229.41,-40.05
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,5wzg,-204.74,124.91,-79.29,-24.81,-79.83,-104.11,-183.93
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,2l41,-31.83,-226.28,237.63,-4.44,-258.1,233.19,-24.91
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,5wzj,-230.34,130.79,-82.34,-28.29,-99.55,-110.64,-210.19
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,4hj8,-113.49,-720.46,739.96,-13.55,-833.96,726.41,-107.55
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,5wwg,-88.97,-961.3,981.35,-10.73,-1050.27,970.62,-79.65
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,1wwd,-69.9,-995.71,1011.87,-8.73,-1065.6,1003.13,-62.47
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,1omh,-270.05,-5246.08,5238.97,-34.09,-5516.13,5204.88,-311.25
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,1u6p,-82.73,-8405.99,8420.14,-11.19,-8488.72,8408.95,-79.77
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,4pdb,-104.98,-3775.83,3832.27,-12.29,-3880.82,3819.98,-60.84
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,2mkk,-104.7,-933.14,955.84,-14.51,-1037.84,941.33,-96.51
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,5ytt,-75.96,-273.93,314.46,-8.79,-349.88,305.67,-44.22
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,3moj,-118.26,-7867.57,7908.33,-15.61,-7985.83,7892.73,-93.1
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,3rn2,-79.85,-13297.79,13326.09,-14.63,-13377.64,13311.46,-66.18
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,2leb,-112.31,-763.97,770.91,-14.74,-876.28,756.17,-120.11
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,4hio,-104.72,-605.86,634.38,-13.75,-710.59,620.63,-89.96
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,2gkd,-34.48,-1506.27,1521.0,-5.32,-1540.75,1515.67,-25.08
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,5z6z,-209.38,-9915.61,9869.33,-27.23,-10124.99,9842.11,-282.88
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,1s03,-247.91,-10623.74,10708.88,-30.83,-10871.65,10678.05,-193.59
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,1wwg,-75.82,-1272.75,1275.97,-11.37,-1348.57,1264.6,-83.97
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,2b6g,-32.62,-2351.98,2361.59,-4.95,-2384.6,2356.64,-27.96
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,1exd,-297.43,2853.31,-2769.4,-39.57,2555.87,-2808.97,-253.1
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,1il2,-377.15,14928.76,-14798.97,-47.5,14551.61,-14846.48,-294.87
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,4hid,-105.85,-795.86,820.61,-13.55,-901.71,807.06,-94.65
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,1s40,-151.75,-1458.39,1510.73,-20.71,-1610.14,1490.02,-120.12
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,2glo,-76.22,-4248.3,4260.04,-10.82,-4324.52,4249.23,-75.29
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,4hj7,-117.45,-636.97,667.89,-13.99,-754.42,653.9,-100.52
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,1zzi,-124.32,-1081.08,1111.28,-15.2,-1205.4,1096.08,-109.32
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,5ytv,-45.47,-179.99,205.21,-5.59,-225.46,199.61,-25.84
2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79,1rkj,-119.28,-801.67,834.16,-15.17,-920.95,818.99,-101.96
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,4him,-114.69,-645.74,676.69,-13.7,-760.43,663.0,-97.43
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,1u63,-279.25,-34181.81,34208.24,-41.36,-34461.07,34166.88,-294.19
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,2kh9,-49.13,-508.76,534.32,-5.94,-557.89,528.38,-29.51
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,1wwe,-89.9,-1356.54,1369.99,-11.95,-1446.44,1358.04,-88.4
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,1osb,-563.32,-11193.39,11154.77,-72.18,-11756.71,11082.59,-674.11
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,5yts,-57.48,-136.57,171.71,-7.0,-194.05,164.71,-29.34
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,5wzk,-176.42,735.87,-706.76,-21.41,559.45,-728.16,-168.71
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,1je8,-309.02,-25367.65,25386.51,-44.66,-25676.67,25341.85,-334.82
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,4hik,-107.19,-610.01,637.28,-12.58,-717.2,624.71,-92.49
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,5ytx,-62.74,-206.72,236.49,-7.07,-269.47,229.41,-40.05
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,5wzg,-204.74,124.91,-79.29,-24.81,-79.83,-104.11,-183.93
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,2l41,-31.83,-226.28,237.63,-4.44,-258.1,233.19,-24.91
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,5wzj,-230.34,130.79,-82.34,-28.29,-99.55,-110.64,-210.19
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,4hj8,-113.49,-720.46,739.96,-13.55,-833.96,726.41,-107.55
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,5wwg,-88.97,-961.3,981.35,-10.73,-1050.27,970.62,-79.65
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,1wwd,-69.9,-995.71,1011.87,-8.73,-1065.6,1003.13,-62.47
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,1omh,-270.05,-5246.08,5238.97,-34.09,-5516.13,5204.88,-311.25
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,1u6p,-82.73,-8405.99,8420.14,-11.19,-8488.72,8408.95,-79.77
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,4pdb,-104.98,-3775.83,3832.27,-12.29,-3880.82,3819.98,-60.84
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,2mkk,-104.7,-933.14,955.84,-14.51,-1037.84,941.33,-96.51
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,5ytt,-75.96,-273.93,314.46,-8.79,-349.88,305.67,-44.22
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,3moj,-118.26,-7867.57,7908.33,-15.61,-7985.83,7892.73,-93.1
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,3rn2,-79.85,-13297.79,13326.09,-14.63,-13377.64,13311.46,-66.18
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,2leb,-112.31,-763.97,770.91,-14.74,-876.28,756.17,-120.11
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,4hio,-104.72,-605.86,634.38,-13.75,-710.59,620.63,-89.96
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,2gkd,-34.48,-1506.27,1521.0,-5.32,-1540.75,1515.67,-25.08
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,5z6z,-209.38,-9915.61,9869.33,-27.23,-10124.99,9842.11,-282.88
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,1s03,-247.91,-10623.74,10708.88,-30.83,-10871.65,10678.05,-193.59
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,1wwg,-75.82,-1272.75,1275.97,-11.37,-1348.57,1264.6,-83.97
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,2b6g,-32.62,-2351.98,2361.59,-4.95,-2384.6,2356.64,-27.96
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,1exd,-297.43,2853.31,-2769.4,-39.57,2555.87,-2808.97,-253.1
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,1il2,-377.15,14928.76,-14798.97,-47.5,14551.61,-14846.48,-294.87
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,4hid,-105.85,-795.86,820.61,-13.55,-901.71,807.06,-94.65
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,1s40,-151.75,-1458.39,1510.73,-20.71,-1610.14,1490.02,-120.12
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,2glo,-76.22,-4248.3,4260.04,-10.82,-4324.52,4249.23,-75.29
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,4hj7,-117.45,-636.97,667.89,-13.99,-754.42,653.9,-100.52
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,1zzi,-124.32,-1081.08,1111.28,-15.2,-1205.4,1096.08,-109.32
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,5ytv,-45.47,-179.99,205.21,-5.59,-225.46,199.61,-25.84
5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7,1rkj,-119.28,-801.67,834.16,-15.17,-920.95,818.99,-101.96
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,4him,-114.69,-645.74,676.69,-13.7,-760.43,663.0,-97.43
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,1u63,-279.25,-34181.81,34208.24,-41.36,-34461.07,34166.88,-294.19
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,2kh9,-49.13,-508.76,534.32,-5.94,-557.89,528.38,-29.51
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,1wwe,-89.9,-1356.54,1369.99,-11.95,-1446.44,1358.04,-88.4
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,1osb,-563.32,-11193.39,11154.77,-72.18,-11756.71,11082.59,-674.11
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,5yts,-57.48,-136.57,171.71,-7.0,-194.05,164.71,-29.34
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,5wzk,-176.42,735.87,-706.76,-21.41,559.45,-728.16,-168.71
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,1je8,-309.02,-25367.65,25386.51,-44.66,-25676.67,25341.85,-334.82
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,4hik,-107.19,-610.01,637.28,-12.58,-717.2,624.71,-92.49
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,5ytx,-62.74,-206.72,236.49,-7.07,-269.47,229.41,-40.05
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,5wzg,-204.74,124.91,-79.29,-24.81,-79.83,-104.11,-183.93
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,2l41,-31.83,-226.28,237.63,-4.44,-258.1,233.19,-24.91
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,5wzj,-230.34,130.79,-82.34,-28.29,-99.55,-110.64,-210.19
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,4hj8,-113.49,-720.46,739.96,-13.55,-833.96,726.41,-107.55
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,5wwg,-88.97,-961.3,981.35,-10.73,-1050.27,970.62,-79.65
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,1wwd,-69.9,-995.71,1011.87,-8.73,-1065.6,1003.13,-62.47
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,1omh,-270.05,-5246.08,5238.97,-34.09,-5516.13,5204.88,-311.25
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,1u6p,-82.73,-8405.99,8420.14,-11.19,-8488.72,8408.95,-79.77
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,4pdb,-104.98,-3775.83,3832.27,-12.29,-3880.82,3819.98,-60.84
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,2mkk,-104.7,-933.14,955.84,-14.51,-1037.84,941.33,-96.51
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,5ytt,-75.96,-273.93,314.46,-8.79,-349.88,305.67,-44.22
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,3moj,-118.26,-7867.57,7908.33,-15.61,-7985.83,7892.73,-93.1
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,3rn2,-79.85,-13297.79,13326.09,-14.63,-13377.64,13311.46,-66.18
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,2leb,-112.31,-763.97,770.91,-14.74,-876.28,756.17,-120.11
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,4hio,-104.72,-605.86,634.38,-13.75,-710.59,620.63,-89.96
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,2gkd,-34.48,-1506.27,1521.0,-5.32,-1540.75,1515.67,-25.08
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,5z6z,-209.38,-9915.61,9869.33,-27.23,-10124.99,9842.11,-282.88
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,1s03,-247.91,-10623.74,10708.88,-30.83,-10871.65,10678.05,-193.59
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,1wwg,-75.82,-1272.75,1275.97,-11.37,-1348.57,1264.6,-83.97
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,2b6g,-32.62,-2351.98,2361.59,-4.95,-2384.6,2356.64,-27.96
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,1exd,-297.43,2853.31,-2769.4,-39.57,2555.87,-2808.97,-253.1
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,1il2,-377.15,14928.76,-14798.97,-47.5,14551.61,-14846.48,-294.87
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,4hid,-105.85,-795.86,820.61,-13.55,-901.71,807.06,-94.65
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,1s40,-151.75,-1458.39,1510.73,-20.71,-1610.14,1490.02,-120.12
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,2glo,-76.22,-4248.3,4260.04,-10.82,-4324.52,4249.23,-75.29
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,4hj7,-117.45,-636.97,667.89,-13.99,-754.42,653.9,-100.52
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,1zzi,-124.32,-1081.08,1111.28,-15.2,-1205.4,1096.08,-109.32
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,5ytv,-45.47,-179.99,205.21,-5.59,-225.46,199.61,-25.84
1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95,1rkj,-119.28,-801.67,834.16,-15.17,-920.95,818.99,-101.96
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,4him,-114.69,-645.74,676.69,-13.7,-760.43,663.0,-97.43
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,1u63,-279.25,-34181.81,34208.24,-41.36,-34461.07,34166.88,-294.19
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,2kh9,-49.13,-508.76,534.32,-5.94,-557.89,528.38,-29.51
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,1wwe,-89.9,-1356.54,1369.99,-11.95,-1446.44,1358.04,-88.4
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,1osb,-563.32,-11193.39,11154.77,-72.18,-11756.71,11082.59,-674.11
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,5yts,-57.48,-136.57,171.71,-7.0,-194.05,164.71,-29.34
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,5wzk,-176.42,735.87,-706.76,-21.41,559.45,-728.16,-168.71
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,1je8,-309.02,-25367.65,25386.51,-44.66,-25676.67,25341.85,-334.82
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,4hik,-107.19,-610.01,637.28,-12.58,-717.2,624.71,-92.49
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,5ytx,-62.74,-206.72,236.49,-7.07,-269.47,229.41,-40.05
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,5wzg,-204.74,124.91,-79.29,-24.81,-79.83,-104.11,-183.93
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,2l41,-31.83,-226.28,237.63,-4.44,-258.1,233.19,-24.91
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,5wzj,-230.34,130.79,-82.34,-28.29,-99.55,-110.64,-210.19
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,4hj8,-113.49,-720.46,739.96,-13.55,-833.96,726.41,-107.55
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,5wwg,-88.97,-961.3,981.35,-10.73,-1050.27,970.62,-79.65
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,1wwd,-69.9,-995.71,1011.87,-8.73,-1065.6,1003.13,-62.47
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,1omh,-270.05,-5246.08,5238.97,-34.09,-5516.13,5204.88,-311.25
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,1u6p,-82.73,-8405.99,8420.14,-11.19,-8488.72,8408.95,-79.77
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,4pdb,-104.98,-3775.83,3832.27,-12.29,-3880.82,3819.98,-60.84
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,2mkk,-104.7,-933.14,955.84,-14.51,-1037.84,941.33,-96.51
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,5ytt,-75.96,-273.93,314.46,-8.79,-349.88,305.67,-44.22
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,3moj,-118.26,-7867.57,7908.33,-15.61,-7985.83,7892.73,-93.1
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,3rn2,-79.85,-13297.79,13326.09,-14.63,-13377.64,13311.46,-66.18
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,2leb,-112.31,-763.97,770.91,-14.74,-876.28,756.17,-120.11
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,4hio,-104.72,-605.86,634.38,-13.75,-710.59,620.63,-89.96
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,2gkd,-34.48,-1506.27,1521.0,-5.32,-1540.75,1515.67,-25.08
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,5z6z,-209.38,-9915.61,9869.33,-27.23,-10124.99,9842.11,-282.88
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,1s03,-247.91,-10623.74,10708.88,-30.83,-10871.65,10678.05,-193.59
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,1wwg,-75.82,-1272.75,1275.97,-11.37,-1348.57,1264.6,-83.97
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,2b6g,-32.62,-2351.98,2361.59,-4.95,-2384.6,2356.64,-27.96
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,1exd,-297.43,2853.31,-2769.4,-39.57,2555.87,-2808.97,-253.1
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,1il2,-377.15,14928.76,-14798.97,-47.5,14551.61,-14846.48,-294.87
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,4hid,-105.85,-795.86,820.61,-13.55,-901.71,807.06,-94.65
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,1s40,-151.75,-1458.39,1510.73,-20.71,-1610.14,1490.02,-120.12
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,2glo,-76.22,-4248.3,4260.04,-10.82,-4324.52,4249.23,-75.29
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,4hj7,-117.45,-636.97,667.89,-13.99,-754.42,653.9,-100.52
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,1zzi,-124.32,-1081.08,1111.28,-15.2,-1205.4,1096.08,-109.32
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,2lec,-113.05,-619.56,647.62,-13.8,-732.61,633.82,-98.79
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,5wwe,-78.63,-1194.77,1191.48,-10.79,-1273.4,1180.7,-92.7
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,1wwf,-109.69,-1452.29,1473.77,-14.75,-1561.98,1459.02,-102.95
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,5ytv,-45.47,-179.99,205.21,-5.59,-225.46,199.61,-25.84
2mki,-85.56,-260.76,305.67,-10.57,-346.32,295.11,-51.21,1rkj,-119.28,-801.67,834.16,-15.17,-920.95,818.99,-101.96
5ytv,-45.47,-179.99,205.21,-5.59,-225.46,199.61,-25.84,4him,-114.69,-645.74,676.69,-13.7,-760.43,663.0,-97.43
5ytv,-45.47,-179.99,205.21,-5.59,-225.46,199.61,-25.84,1u63,-279.25,-34181.81,34208.24,-41.36,-34461.07,34166.88,-294.19
5ytv,-45.47,-179.99,205.21,-5.59,-225.46,199.61,-25.84,2kh9,-49.13,-508.76,534.32,-5.94,-557.89,528.38,-29.51
5ytv,-45.47,-179.99,205.21,-5.59,-225.46,199.61,-25.84,1wwe,-89.9,-1356.54,1369.99,-11.95,-1446.44,1358.04,-88.4
5ytv,-45.47,-179.99,205.21,-5.59,-225.46,199.61,-25.84,1osb,-563.32,-11193.39,11154.77,-72.18,-11756.71,11082.59,-674.11
